id,record_key,timestamp,from_bank,from_account,from_country,to_bank,to_account,to_country,amount_received,receiving_currency,amount_paid,payment_currency,payment_format,is_laundering,predicted_alert,model_score,is_dashboard_sample
878169,2022/09/01 00:02|00127690|84DEC3810|00127690|84DEC3810|33.96|Yuan,2022-09-01 00:02:00,Bank 127690,84DEC3810,HK,Bank 127690,84DEC3810,HK,33.96,CNY,33.96,CNY,Reinvestment,f,f,0.3368,t
882140,2022/09/01 00:24|0151946|814F3FE80|0048016|81284D790|4763.04|Yen,2022-09-01 00:24:00,Bank 151946,814F3FE80,US,Bank 48016,81284D790,AE,4763.04,JPY,4763.04,JPY,Credit Card,f,f,0.1995,t
882849,2022/09/01 00:29|003|80D6DFCA0|0134266|80DE332F0|81571.01|Yen,2022-09-01 00:29:00,Germany Bank #106,80D6DFCA0,NL,Bank 134266,80DE332F0,DE,81571.01,JPY,81571.01,JPY,Cheque,f,f,0.2832,t
883238,2022/09/01 00:21|003|80E91A580|003|80E91A580|3143109.05|Yen,2022-09-01 00:21:00,Germany Bank #106,80E91A580,NL,Germany Bank #106,80E91A580,NL,3143109.05,JPY,3143109.05,JPY,Reinvestment,f,f,0.4052,t
886045,2022/09/01 00:11|0349187|8127FEB40|0349187|8127FEB40|1050450.43|Yen,2022-09-01 00:11:00,Bank 349187,8127FEB40,US,Bank 349187,8127FEB40,US,1050450.43,JPY,1050450.43,JPY,Reinvestment,f,f,0.36,t
892386,2022/09/01 00:29|0235832|81341F6A0|0235832|81341F6A0|1666.01|Yen,2022-09-01 00:29:00,Bank 235832,81341F6A0,DE,Bank 235832,81341F6A0,DE,1666.01,JPY,1666.01,JPY,Reinvestment,f,f,0.1857,t
896822,2022/09/01 00:18|0149038|81408AD70|0149038|81408AD70|184381.84|Yen,2022-09-01 00:18:00,Bank 149038,81408AD70,US,Bank 149038,81408AD70,US,184381.84,JPY,184381.84,JPY,Reinvestment,f,f,0.337,t
898137,2022/09/01 00:03|0153727|8142053E0|0153727|8142053E0|2197.87|Yen,2022-09-01 00:03:00,Bank 153727,8142053E0,SG,Bank 153727,8142053E0,SG,2197.87,JPY,2197.87,JPY,Reinvestment,f,f,0.2283,t
900164,2022/09/01 00:11|0147782|8144C2180|0147782|8144C2180|67003860.00|Yen,2022-09-01 00:11:00,Bank 147782,8144C2180,US,Bank 147782,8144C2180,US,67003860,JPY,67003860,JPY,Reinvestment,f,f,0.1328,t
904552,2022/09/01 00:17|0051314|81353F140|0018140|814BC3870|707518.22|Yen,2022-09-01 00:17:00,Bank 51314,81353F140,GB,Bank 18140,814BC3870,US,707518.22,JPY,707518.22,JPY,Wire,f,f,0.2004,t
906306,2022/09/01 00:18|0255266|814EC9890|0255266|814EC9890|7734675.74|Yen,2022-09-01 00:18:00,Bank 255266,814EC9890,HK,Bank 255266,814EC9890,HK,7734675.74,JPY,7734675.74,JPY,Reinvestment,f,f,0.2142,t
913448,2022/09/01 00:29|0050442|815DE8880|0050442|815DE8880|5911.29|Yen,2022-09-01 00:29:00,Bank 50442,815DE8880,NL,Bank 50442,815DE8880,NL,5911.29,JPY,5911.29,JPY,Reinvestment,f,t,0.6514,t
918310,2022/09/01 00:28|0147782|851C863C0|0147782|851C863C0|1389.76|Yen,2022-09-01 00:28:00,Bank 147782,851C863C0,US,Bank 147782,851C863C0,US,1389.76,JPY,1389.76,JPY,Reinvestment,f,f,0.2464,t
924254,2022/09/01 00:16|0359812|816CBA600|0359812|816CBA600|108187.03|Rupee,2022-09-01 00:16:00,Israel Bank #306,816CBA600,SG,Israel Bank #306,816CBA600,SG,108187.03,INR,108187.03,INR,Reinvestment,f,f,0.2018,t
938086,2022/09/01 00:19|027|81907B7C0|027|81907B7C0|674.60|Rupee,2022-09-01 00:19:00,China Bank #49,81907B7C0,AE,China Bank #49,81907B7C0,AE,674.6,INR,674.6,INR,Reinvestment,f,f,0.2063,t
939292,2022/09/01 00:05|0367647|8193F01E0|0367647|8193F01E0|47152.38|Rupee,2022-09-01 00:05:00,Bank 367647,8193F01E0,HK,Bank 367647,8193F01E0,HK,47152.38,INR,47152.38,INR,Reinvestment,f,f,0.2564,t
944269,2022/09/01 00:17|0168910|81A02D130|0168910|81A02D130|149853.34|Rupee,2022-09-01 00:17:00,Bank 168910,81A02D130,AE,Bank 168910,81A02D130,AE,149853.34,INR,149853.34,INR,Reinvestment,f,f,0.2305,t
961871,2022/09/01 00:29|0073691|81CEE0440|0073691|81CEE0440|1128.90|Ruble,2022-09-01 00:29:00,Bank 73691,81CEE0440,AE,Bank 73691,81CEE0440,AE,1128.9,RUB,1128.9,RUB,Reinvestment,f,f,0.1206,t
964038,2022/09/01 00:15|0273752|81D2DD430|0273752|81D2DD430|122704.35|Ruble,2022-09-01 00:15:00,Bank 273752,81D2DD430,GB,Bank 273752,81D2DD430,GB,122704.35,RUB,122704.35,RUB,Reinvestment,f,f,0.1613,t
970147,2022/09/01 00:27|0262657|81DF47DC0|0262657|81DF47DC0|16263120.87|Ruble,2022-09-01 00:27:00,Bank 262657,81DF47DC0,AE,Bank 262657,81DF47DC0,AE,16263120.87,RUB,16263120.87,RUB,Reinvestment,f,f,0.2403,t
975013,2022/09/01 00:18|0076077|81D334A60|0172156|81F0A6850|2986457.34|Ruble,2022-09-01 00:18:00,Bank 76077,81D334A60,HK,Bank 172156,81F0A6850,HK,2986457.34,RUB,2986457.34,RUB,Cheque,f,f,0.228,t
975370,2022/09/01 00:23|0384839|81EF4AE90|0384839|81EF4AE90|1734802.09|Ruble,2022-09-01 00:23:00,Bank 384839,81EF4AE90,HK,Bank 384839,81EF4AE90,HK,1734802.09,RUB,1734802.09,RUB,Reinvestment,f,f,0.1109,t
994043,2022/09/01 00:21|0094047|822C465F0|0094047|822C465F0|5.00|UK Pound,2022-09-01 00:21:00,Bank 94047,822C465F0,GB,Bank 94047,822C465F0,GB,5,UK Pound,5,UK Pound,Reinvestment,f,f,0.1842,t
995028,2022/09/01 00:15|0193455|822E5C730|0193455|822E5C730|3.22|UK Pound,2022-09-01 00:15:00,Bank 193455,822E5C730,NL,Bank 193455,822E5C730,NL,3.22,UK Pound,3.22,UK Pound,Reinvestment,f,f,0.3323,t
1001208,2022/09/01 00:04|0295757|823A22DB0|0295757|823A22DB0|108132.11|UK Pound,2022-09-01 00:04:00,Bank 295757,823A22DB0,DE,Bank 295757,823A22DB0,DE,108132.11,UK Pound,108132.11,UK Pound,Reinvestment,f,f,0.0954,t
1006217,2022/09/01 00:22|0192419|824909460|0192419|824909460|7.02|UK Pound,2022-09-01 00:22:00,Bank 192419,824909460,HK,Bank 192419,824909460,HK,7.02,UK Pound,7.02,UK Pound,Reinvestment,f,f,0.2908,t
1006583,2022/09/01 00:07|0193455|823197E80|0010|824C4E8B0|521.80|UK Pound,2022-09-01 00:07:00,Bank 193455,823197E80,NL,Canada Bank #18,824C4E8B0,US,521.8,UK Pound,521.8,UK Pound,Cheque,f,f,0.3488,t
1020219,2022/09/01 00:25|0394453|826EC5B90|0394453|826EC5B90|736.34|UK Pound,2022-09-01 00:25:00,Bank 394453,826EC5B90,US,Bank 394453,826EC5B90,US,736.34,UK Pound,736.34,UK Pound,Reinvestment,f,f,0.1361,t
1033606,2022/09/01 00:29|070|100428858|028|828576AE0|6938628.99|Canadian Dollar,2022-09-01 00:29:00,Willows Thrift,100428858,CH,Bank 28,828576AE0,HK,6938628.99,CAD,6938628.99,CAD,Cheque,t,t,0.98,t
1060636,2022/09/01 00:20|00112885|82C596FB0|00112885|82C596FB0|10821.15|Canadian Dollar,2022-09-01 00:20:00,Bank 112885,82C596FB0,NL,Bank 112885,82C596FB0,NL,10821.15,CAD,10821.15,CAD,Reinvestment,f,f,0.2199,t
1063727,2022/09/01 00:27|01113404|82CD49FE0|01113404|82CD49FE0|24309.93|Canadian Dollar,2022-09-01 00:27:00,Bank 1113404,82CD49FE0,US,Bank 1113404,82CD49FE0,US,24309.93,CAD,24309.93,CAD,Reinvestment,f,f,0.0835,t
1066422,2022/09/01 00:25|02122629|82D135B10|02122629|82D135B10|116735.51|Canadian Dollar,2022-09-01 00:25:00,Bank 2122629,82D135B10,SG,Bank 2122629,82D135B10,SG,116735.51,CAD,116735.51,CAD,Reinvestment,f,f,0.1799,t
1066561,2022/09/01 00:22|03110457|82D118120|03110457|82D118120|3038.43|Canadian Dollar,2022-09-01 00:22:00,Bank 3110457,82D118120,SG,Bank 3110457,82D118120,SG,3038.43,CAD,3038.43,CAD,Reinvestment,f,f,0.3051,t
1073147,2022/09/01 00:17|00108812|84806CB90|00108812|84806CB90|40488.71|Canadian Dollar,2022-09-01 00:17:00,Bank 108812,84806CB90,NL,Bank 108812,84806CB90,NL,40488.71,CAD,40488.71,CAD,Reinvestment,f,f,0.3351,t
1087091,2022/09/01 00:03|01124918|82FD9C460|01124918|82FD9C460|25.55|Australian Dollar,2022-09-01 00:03:00,Bank 1124918,82FD9C460,NL,Bank 1124918,82FD9C460,NL,25.55,AUD,25.55,AUD,Reinvestment,f,f,0.3173,t
1088221,2022/09/01 00:13|01126098|82F2EF5C0|00125597|82FF640C0|2597.02|Australian Dollar,2022-09-01 00:13:00,Bank 1126098,82F2EF5C0,HK,Bank 125597,82FF640C0,NL,2597.02,AUD,2597.02,AUD,Cheque,f,f,0.1027,t
1096350,2022/09/01 00:27|00128930|82F4E7590|01130120|8312B1110|1880.71|Australian Dollar,2022-09-01 00:27:00,Bank 128930,82F4E7590,NL,Bank 1130120,8312B1110,GB,1880.71,AUD,1880.71,AUD,Cheque,f,f,0.3236,t
1099731,2022/09/01 00:20|00128901|8319EF6D0|00128901|8319EF6D0|11.85|Australian Dollar,2022-09-01 00:20:00,Bank 128901,8319EF6D0,DE,Bank 128901,8319EF6D0,DE,11.85,AUD,11.85,AUD,Reinvestment,f,f,0.3043,t
1101034,2022/09/01 00:17|02126362|831F530B0|02126362|831F530B0|74.90|Australian Dollar,2022-09-01 00:17:00,Bank 2126362,831F530B0,NL,Bank 2126362,831F530B0,NL,74.9,AUD,74.9,AUD,Reinvestment,f,f,0.2515,t
1103683,2022/09/01 00:16|03130116|83277ED20|03130116|83277ED20|7142.66|Australian Dollar,2022-09-01 00:16:00,Bank 3130116,83277ED20,HK,Bank 3130116,83277ED20,HK,7142.66,AUD,7142.66,AUD,Reinvestment,f,f,0.1541,t
1105202,2022/09/01 00:05|00127355|832C0D070|00127355|832C0D070|9504.94|Australian Dollar,2022-09-01 00:05:00,Bank 127355,832C0D070,CH,Bank 127355,832C0D070,CH,9504.94,AUD,9504.94,AUD,Reinvestment,f,f,0.2821,t
1112728,2022/09/01 00:20|0112|833ECCA50|0112|833ECCA50|282.86|Mexican Peso,2022-09-01 00:20:00,Switzerland Bank #7,833ECCA50,SG,Switzerland Bank #7,833ECCA50,SG,282.86,MXN,282.86,MXN,Reinvestment,f,f,0.0482,t
1116914,2022/09/01 00:20|01142048|834A362F0|01142048|834A362F0|25927.77|Mexican Peso,2022-09-01 00:20:00,Bank 1142048,834A362F0,DE,Bank 1142048,834A362F0,DE,25927.77,MXN,25927.77,MXN,Reinvestment,f,f,0.3413,t
1122528,2022/09/01 00:09|01146258|835C319A0|01146258|835C319A0|46790.11|Mexican Peso,2022-09-01 00:09:00,Bank 1146258,835C319A0,US,Bank 1146258,835C319A0,US,46790.11,MXN,46790.11,MXN,Reinvestment,f,f,0.3951,t
1129492,2022/09/01 00:00|03146506|8367B5380|01147042|8367B51F0|0.02|Mexican Peso,2022-09-01 00:00:00,Bank 3146506,8367B5380,US,Bank 1147042,8367B51F0,NL,0.02,MXN,0.02,MXN,Cheque,f,f,0.3173,t
1146392,2022/09/01 00:13|01159390|83B075A30|02156500|83A903AA0|25304.00|Brazil Real,2022-09-01 00:13:00,Bank 1159390,83B075A30,US,Bank 2156500,83A903AA0,AE,25304,BRL,25304,BRL,Cheque,f,t,0.6984,t
1152695,2022/09/01 00:06|01156334|83A17FD30|01156334|83A17FD30|15740.34|Brazil Real,2022-09-01 00:06:00,Bank 1156334,83A17FD30,DE,Bank 1156334,83A17FD30,DE,15740.34,BRL,15740.34,BRL,Reinvestment,f,f,0.0562,t
1169961,2022/09/01 00:09|02157708|83BF00780|02164067|83BF50E10|25809.25|Brazil Real,2022-09-01 00:09:00,Bank 2157708,83BF00780,CH,Bank 2164067,83BF50E10,GB,25809.25,BRL,25809.25,BRL,Credit Card,f,f,0.2569,t
1172751,2022/09/01 00:28|0218|83CF94EB0|02167121|83CFBB780|20644.49|Swiss Franc,2022-09-01 00:28:00,Bank 218,83CF94EB0,GB,Bank 2167121,83CFBB780,CH,20644.49,CHF,20644.49,CHF,Credit Card,f,f,0.3268,t
1182115,2022/09/01 00:22|00167523|83E736150|00167523|83E736150|36106.78|Swiss Franc,2022-09-01 00:22:00,Bank 167523,83E736150,SG,Bank 167523,83E736150,SG,36106.78,CHF,36106.78,CHF,Reinvestment,f,f,0.1064,t
1185724,2022/09/01 00:05|02172194|83F14D770|02172194|83F14D770|3.33|Swiss Franc,2022-09-01 00:05:00,Bank 2172194,83F14D770,GB,Bank 2172194,83F14D770,GB,3.33,CHF,3.33,CHF,Reinvestment,f,f,0.2848,t
1187261,2022/09/01 00:23|02171830|83F4CA720|02171830|83F4CA720|13.68|Swiss Franc,2022-09-01 00:23:00,Bank 2171830,83F4CA720,GB,Bank 2171830,83F4CA720,GB,13.68,CHF,13.68,CHF,Reinvestment,f,f,0.2008,t
1187354,2022/09/01 00:13|070|100428978|02171234|83F4E7760|8830.00|Swiss Franc,2022-09-01 00:13:00,Willows Thrift,100428978,CH,Bank 2171234,83F4E7760,DE,8830,CHF,8830,CHF,Cheque,f,t,0.6676,t
1192003,2022/09/01 00:09|0217|83FFE6630|0217|83FFE6630|93.15|Swiss Franc,2022-09-01 00:09:00,Saudi Arabia Bank #3,83FFE6630,SG,Saudi Arabia Bank #3,83FFE6630,SG,93.15,CHF,93.15,CHF,Reinvestment,f,f,0.3738,t
1200934,2022/09/01 00:03|01166979|841624640|01166979|841624640|3.79|Swiss Franc,2022-09-01 00:03:00,Bank 1166979,841624640,US,Bank 1166979,841624640,US,3.79,CHF,3.79,CHF,Reinvestment,f,f,0.1688,t
1212470,2022/09/01 00:13|01180722|842C6E760|01180722|842C6E760|215.87|Shekel,2022-09-01 00:13:00,Bank 1180722,842C6E760,NL,Bank 1180722,842C6E760,NL,215.87,Shekel,215.87,Shekel,Reinvestment,f,f,0.1669,t
1219067,2022/09/01 00:26|01180218|842A73C90|00182283|843C13FD0|23806.09|Shekel,2022-09-01 00:26:00,Bank 1180218,842A73C90,SG,Bank 182283,843C13FD0,HK,23806.09,Shekel,23806.09,Shekel,ACH,f,f,0.3817,t
1221309,2022/09/01 00:13|01181810|843F25190|01181810|843F25190|132267.63|Shekel,2022-09-01 00:13:00,Bank 1181810,843F25190,DE,Bank 1181810,843F25190,DE,132267.63,Shekel,132267.63,Shekel,Reinvestment,f,f,0.2444,t
1225675,2022/09/01 00:19|00182063|8430FD380|00185229|8447DF380|24906.71|Shekel,2022-09-01 00:19:00,Bank 182063,8430FD380,US,Bank 185229,8447DF380,NL,24906.71,Shekel,24906.71,Shekel,Credit Card,f,f,0.2949,t
1229546,2022/09/01 00:13|01203|8424BDE40|02182618|844EF9180|522698143.83|Shekel,2022-09-01 00:13:00,Bank 1203,8424BDE40,CH,Bank 2182618,844EF9180,SG,522698143.83,Shekel,522698143.83,Shekel,Cheque,f,f,0.1232,t
1230155,2022/09/01 00:20|00184566|843A56560|00184566|843A56560|47250.43|Shekel,2022-09-01 00:20:00,Bank 184566,843A56560,GB,Bank 184566,843A56560,GB,47250.43,Shekel,47250.43,Shekel,Reinvestment,f,f,0.1523,t
1250668,2022/09/01 00:05|00184962|8478EA8E0|00184962|8478EA8E0|26.15|Shekel,2022-09-01 00:05:00,Bank 184962,8478EA8E0,NL,Bank 184962,8478EA8E0,NL,26.15,Shekel,26.15,Shekel,Reinvestment,f,f,0.3429,t
1255202,2022/09/01 00:13|00187546|845F02AC0|01196089|8485CAC80|434917.11|Shekel,2022-09-01 00:13:00,Bank 187546,845F02AC0,SG,Bank 1196089,8485CAC80,DE,434917.11,Shekel,434917.11,Shekel,Cheque,f,f,0.1961,t
1259603,2022/09/01 00:14|01189711|848F99D10|02185634|843C6C1D0|110.27|Shekel,2022-09-01 00:14:00,Bank 1189711,848F99D10,US,Bank 2185634,843C6C1D0,NL,110.27,Shekel,110.27,Shekel,Credit Card,f,f,0.2785,t
1260815,2022/09/01 00:28|02193310|849529410|02193310|849529410|3719.56|Shekel,2022-09-01 00:28:00,Bank 2193310,849529410,SG,Bank 2193310,849529410,SG,3719.56,Shekel,3719.56,Shekel,Reinvestment,f,f,0.1542,t
1279534,2022/09/01 00:11|02203517|84B7958D0|02203517|84B7958D0|38.59|Saudi Riyal,2022-09-01 00:11:00,Bank 2203517,84B7958D0,NL,Bank 2203517,84B7958D0,NL,38.59,SAR,38.59,SAR,Reinvestment,f,f,0.1927,t
1293573,2022/09/01 00:12|01210646|84E4CB4B1|01210646|84E4CB4B1|0.072991|Bitcoin,2022-09-01 00:12:00,Bank 1210646,84E4CB4B1,DE,Bank 1210646,84E4CB4B1,DE,0.07,Bitcoin,0.07,Bitcoin,Bitcoin,f,f,0.1801,t
1294970,2022/09/01 00:26|01210700|84E9C1301|01210700|84E9C1301|0.000729|Bitcoin,2022-09-01 00:26:00,Bank 1210700,84E9C1301,NL,Bank 1210700,84E9C1301,NL,0,Bitcoin,0,Bitcoin,Bitcoin,f,f,0.1377,t
1299555,2022/09/01 00:21|01209563|84F8EE3E1|01209563|84F8EE3E1|0.000672|Bitcoin,2022-09-01 00:21:00,Bank 1209563,84F8EE3E1,NL,Bank 1209563,84F8EE3E1,NL,0,Bitcoin,0,Bitcoin,Bitcoin,f,t,0.6363,t
1315662,2022/09/01 00:31|026830|803483950|0212490|80538A080|67847.86|US Dollar,2022-09-01 00:31:00,Bank 26830,803483950,CH,Bank 212490,80538A080,CH,67847.86,USD,67847.86,USD,Cash,f,f,0.323,t
1329968,2022/09/01 00:34|02117910|834E99EB0|02117910|834E99EB0|154254.97|US Dollar,2022-09-01 00:34:00,Bank 2117910,834E99EB0,GB,Bank 2117910,834E99EB0,GB,154254.97,USD,154254.97,USD,Reinvestment,f,f,0.3267,t
1355658,2022/09/01 00:37|0138453|80E8161E0|0018184|810CD9720|322429.62|Yuan,2022-09-01 00:37:00,Bank 138453,80E8161E0,DE,Bank 18184,810CD9720,CH,322429.62,CNY,322429.62,CNY,Cheque,f,f,0.3122,t
1360543,2022/09/01 00:40|0259893|81615E730|0259893|81615E730|24207527.89|Rupee,2022-09-01 00:40:00,Bank 259893,81615E730,US,Bank 259893,81615E730,US,24207527.89,INR,24207527.89,INR,Reinvestment,f,f,0.4049,t
1364976,2022/09/01 00:54|0196972|824C85340|0196972|824C85340|720102.76|UK Pound,2022-09-01 00:54:00,Bank 196972,824C85340,CH,Bank 196972,824C85340,CH,720102.76,UK Pound,720102.76,UK Pound,Reinvestment,f,f,0.2588,t
1372632,2022/09/01 00:52|01157615|83A48F440|00158645|83A48F4E0|10860.11|Brazil Real,2022-09-01 00:52:00,Bank 1157615,83A48F440,US,Bank 158645,83A48F4E0,SG,10860.11,BRL,10860.11,BRL,ACH,t,t,0.7601,t
1375799,2022/09/01 00:58|02182159|84288B170|02183539|843000A60|1578.46|Shekel,2022-09-01 00:58:00,Bank 2182159,84288B170,NL,Bank 2183539,843000A60,AE,1578.46,Shekel,1578.46,Shekel,Cheque,f,f,0.1099,t
1379454,2022/09/01 00:38|0013|849B84340|02204111|84BDED580|1752.40|Saudi Riyal,2022-09-01 00:38:00,Mexico Bank #10,849B84340,CH,Bank 2204111,84BDED580,DE,1752.4,SAR,1752.4,SAR,Credit Card,f,f,0.0832,t
1389127,2022/09/01 01:09|008483|8188BCF90|008483|8188BCF90|11.52|US Dollar,2022-09-01 01:09:00,Bank 8483,8188BCF90,US,Bank 8483,8188BCF90,US,11.52,USD,11.52,USD,Reinvestment,f,f,0.1598,t
1389583,2022/09/01 01:26|0220538|819494350|0169908|81A081480|4611.77|US Dollar,2022-09-01 01:26:00,Bank 220538,819494350,NL,Bank 169908,81A081480,US,4611.77,USD,4611.77,USD,ACH,f,f,0.2424,t
1397416,2022/09/01 01:04|070|100428660|0163674|83466FA10|4805.57|US Dollar,2022-09-01 01:04:00,Willows Thrift,100428660,CH,Bank 163674,83466FA10,DE,4805.57,USD,4805.57,USD,Cheque,f,f,0.4116,t
1402110,2022/09/01 01:08|02153602|83B769F00|00180343|846674B30|5.78|US Dollar,2022-09-01 01:08:00,Bank 2153602,83B769F00,AE,Bank 180343,846674B30,CH,5.78,USD,5.78,USD,Cheque,f,f,0.3929,t
1404731,2022/09/01 01:00|0215|8395E1010|0215|8395E1010|1040.67|Brazil Real,2022-09-01 01:00:00,Mexico Bank #5,8395E1010,CH,Mexico Bank #5,8395E1010,CH,184.3,USD,1040.67,BRL,ACH,f,f,0.1549,t
1418514,2022/09/01 01:20|0188344|842ADFEB0|0258415|842ADDB70|109.00|Euro,2022-09-01 01:20:00,Bank 188344,842ADFEB0,SG,Bank 258415,842ADDB70,AE,109,EUR,109,EUR,ACH,f,f,0.1211,t
1420794,2022/09/01 01:28|022235|805E08120|025|806A9C5D0|163102.48|Yuan,2022-09-01 01:28:00,Bank 22235,805E08120,NL,India Bank #2,806A9C5D0,DE,163102.48,CNY,163102.48,CNY,Credit Card,f,f,0.1853,t
1457131,2022/09/01 01:54|029196|804831BA0|0111736|81BFF5F40|1056.73|US Dollar,2022-09-01 01:54:00,Bank 29196,804831BA0,AE,Bank 111736,81BFF5F40,US,1056.73,USD,1056.73,USD,Cheque,f,f,0.3032,t
1457858,2022/09/01 01:46|0252706|81E35EFB0|0252706|81E35EFB0|17.18|US Dollar,2022-09-01 01:46:00,Bank 252706,81E35EFB0,CH,Bank 252706,81E35EFB0,CH,17.18,USD,17.18,USD,Reinvestment,f,f,0.2812,t
1459148,2022/09/01 01:44|0164924|820ED2230|008917|822982380|983.91|US Dollar,2022-09-01 01:44:00,Bank 164924,820ED2230,CH,Bank 8917,822982380,HK,983.91,USD,983.91,USD,Cheque,f,f,0.2739,t
1459444,2022/09/03 11:13|020|8004E9B60|02408|80027E270|15568.15|Euro,2022-09-03 11:13:00,First Bank of Danbury,8004E9B60,NL,Bank 2408,80027E270,NL,15568.15,EUR,15568.15,EUR,ACH,t,t,0.9113,t
1460047,2022/09/01 01:52|0137305|81956F3B0|0225000|8256B5110|1834.03|US Dollar,2022-09-01 01:52:00,Bank 137305,81956F3B0,AE,Bank 225000,8256B5110,NL,1834.03,USD,1834.03,USD,Cheque,f,f,0.2068,t
1463359,2022/09/01 01:33|0170821|81A5EA650|0110912|8318E5F30|1642.84|US Dollar,2022-09-01 01:33:00,Bank 170821,81A5EA650,AE,Bank 110912,8318E5F30,SG,1642.84,USD,1642.84,USD,Cheque,f,t,0.7049,t
1467971,2022/09/01 01:41|0046526|8423573E0|0046526|8423573E0|32885.83|US Dollar,2022-09-01 01:41:00,Bank 46526,8423573E0,GB,Bank 46526,8423573E0,GB,32885.83,USD,32885.83,USD,Reinvestment,f,f,0.069,t
1489092,2022/09/01 01:41|0220124|80E9C7510|0220124|80E9C7510|23.63|Yuan,2022-09-01 01:41:00,Bank 220124,80E9C7510,CH,Bank 220124,80E9C7510,CH,23.63,CNY,23.63,CNY,Reinvestment,f,f,0.0785,t
1497014,2022/09/01 01:54|0272142|81A7808C0|0172128|81DCABD60|1078770.65|Ruble,2022-09-01 01:54:00,Bank 272142,81A7808C0,CH,Bank 172128,81DCABD60,GB,1078770.65,RUB,1078770.65,RUB,Credit Card,f,f,0.2588,t
1505942,2022/09/01 01:39|01141774|8343E14F0|01141320|83864C750|696427.86|Mexican Peso,2022-09-01 01:39:00,Bank 1141774,8343E14F0,DE,Bank 1141320,83864C750,CH,696427.86,MXN,696427.86,MXN,Cheque,f,f,0.2766,t
1509292,2022/09/01 01:33|0217|83E5A8330|02179319|8420D0630|301.29|Swiss Franc,2022-09-01 01:33:00,Saudi Arabia Bank #3,83E5A8330,SG,Bank 2179319,8420D0630,CH,301.29,CHF,301.29,CHF,Cheque,f,f,0.1843,t
1509607,2022/09/01 01:52|01180722|842A8BF50|01180218|842AD21A0|633.14|Shekel,2022-09-01 01:52:00,Bank 1180722,842A8BF50,NL,Bank 1180218,842AD21A0,SG,633.14,Shekel,633.14,Shekel,Cheque,f,f,0.1693,t
1509699,2022/09/01 01:39|01203|84281CCE0|00181275|842DC7BE0|47240.31|Shekel,2022-09-01 01:39:00,Bank 1203,84281CCE0,CH,Bank 181275,842DC7BE0,SG,47240.31,Shekel,47240.31,Shekel,ACH,f,f,0.3435,t
1514429,2022/09/01 01:41|02216852|84FFF4FA1|02216852|84FFF4FA1|1.628025|Bitcoin,2022-09-01 01:41:00,Bank 2216852,84FFF4FA1,HK,Bank 2216852,84FFF4FA1,HK,1.63,Bitcoin,1.63,Bitcoin,Bitcoin,f,f,0.2947,t
1523777,2022/09/01 02:04|027934|80B0C1160|0018500|81AF8ACE0|18630.33|US Dollar,2022-09-01 02:04:00,Bank 27934,80B0C1160,US,Bank 18500,81AF8ACE0,DE,18630.33,USD,18630.33,USD,ACH,f,t,0.6173,t
1523796,2022/09/01 02:22|0112719|818202D80|0142805|81B019EF0|18032.11|US Dollar,2022-09-01 02:22:00,Bank 112719,818202D80,CH,Bank 142805,81B019EF0,SG,18032.11,USD,18032.11,USD,Credit Card,f,f,0.1646,t
1524063,2022/09/01 02:07|017559|80997D8A0|0227535|81BED5050|2145.35|US Dollar,2022-09-01 02:07:00,Bank 17559,80997D8A0,CH,Bank 227535,81BED5050,DE,2145.35,USD,2145.35,USD,Credit Card,f,f,0.2326,t
1536325,2022/09/01 02:05|0120797|8470F9340|0120797|8470F9340|9.95|US Dollar,2022-09-01 02:05:00,Bank 120797,8470F9340,NL,Bank 120797,8470F9340,NL,9.95,USD,9.95,USD,Reinvestment,f,f,0.1087,t
1538639,2022/09/01 02:24|0013514|8055CFC40|0095525|84FA37B60|111.67|US Dollar,2022-09-01 02:24:00,Bank 13514,8055CFC40,US,Bank 95525,84FA37B60,SG,111.67,USD,111.67,USD,Cheque,f,f,0.255,t
1566339,2022/09/01 02:21|0198865|8257355E0|0198865|8257355E0|17.16|UK Pound,2022-09-01 02:21:00,Bank 198865,8257355E0,AE,Bank 198865,8257355E0,AE,17.16,UK Pound,17.16,UK Pound,Reinvestment,f,f,0.1287,t
1571510,2022/09/01 02:22|00129736|8333752A0|00129736|8333752A0|30.58|Australian Dollar,2022-09-01 02:22:00,Bank 129736,8333752A0,DE,Bank 129736,8333752A0,DE,30.58,AUD,30.58,AUD,Reinvestment,f,f,0.1988,t
1579730,2022/09/01 02:15|0210|84A01ED20|01201031|84A3492E0|2265.52|Saudi Riyal,2022-09-01 02:15:00,Brazil Bank #16,84A01ED20,AE,Bank 1201031,84A3492E0,DE,2265.52,SAR,2265.52,SAR,Cheque,f,t,0.6632,t
1580656,2022/09/01 02:06|004744|80321C2A1|004744|80321C2A0|0.53|US Dollar,2022-09-01 02:06:00,Bank 4744,80321C2A1,AE,Bank 4744,80321C2A0,AE,0,Bitcoin,0.53,USD,ACH,f,f,0.0324,t
1588983,2022/09/01 02:55|0010601|814C96F50|0010601|814C96F50|625569.58|US Dollar,2022-09-01 02:55:00,Bank 10601,814C96F50,NL,Bank 10601,814C96F50,NL,625569.58,USD,625569.58,USD,Reinvestment,f,f,0.3557,t
1646548,2022/09/01 02:54|01196962|848D19600|01196962|848D19600|25.75|Shekel,2022-09-01 02:54:00,Bank 1196962,848D19600,AE,Bank 1196962,848D19600,AE,25.75,Shekel,25.75,Shekel,Reinvestment,f,f,0.1038,t
